mean1	mean2	sd1	sd2	sampleID
3.5986557	-9.826612	-5.6967554	-5.51258	PBGV_PBGV_11478
3.8544772	-10.420732	-5.6985683	-5.3813906	PBGV_PBGV_12353
3.5726137	-9.790741	-5.708284	-5.43824	PBGV_PBGV_14506
3.906599	-10.443239	-5.6841474	-5.391053	PBGV_PBGV_07322
3.9975483	-10.403434	-5.6133986	-5.353313	PBGV_PBGV_09393
3.874156	-10.432741	-5.76191	-5.3731565	PBGV_PBGV_09400
3.98806	-10.429362	-5.649066	-5.369317	PBGV_PBGV_09411
3.9468436	-10.426694	-5.689616	-5.4078455	PBGV_PBGV_09415
3.9784224	-10.454824	-5.751686	-5.3982334	PBGV_PBGV_09419
3.9689791	-10.485588	-5.7830005	-5.397299	PBGV_PBGV_09420
7.720107	-11.771005	-5.245853	-3.846977	PEMB_PEMB_07293
7.7289944	-11.774856	-5.2276187	-3.8392322	PEMB_PEMB_09017
-2.7627854	-8.0477915	-5.781543	-5.32982	POM_POM_001235
-2.2522242	-7.9505367	-5.856528	-5.3689284	POM_POM_001271
-2.5385792	-7.8547273	-5.9885654	-5.3268566	POM_POM_012763
-2.659225	-8.07375	-5.7354226	-5.3635907	POM_POM_006410
-2.6212294	-7.958549	-5.9495807	-5.2862635	POM_POM_006421
-2.65171	-8.022196	-5.7496285	-5.322579	POM_POM_006433
-2.7610629	-7.9528036	-5.719229	-5.3743944	POM_POM_006435
-2.5241632	-7.859369	-5.8922477	-5.3559766	POM_POM_008520
-2.5690348	-7.8844266	-5.8593946	-5.3536577	POM_POM_008521
-2.5734873	-7.885995	-5.817244	-5.3111987	POM_POM_008522
-0.7471911	-5.580886	-5.691448	-5.1829224	PTWD_PTWD_27192
-0.6594757	-5.5281515	-5.6137686	-5.2358117	PTWD_PTWD_05676
-0.6725734	-5.5928884	-5.555885	-5.1516347	PTWD_PTWD_05827
-0.6860775	-5.598846	-5.5639257	-5.2683606	PTWD_PTWD_05838
-0.70059234	-5.5118933	-5.582757	-5.2064376	PTWD_PTWD_05862
-0.6090156	-5.7724476	-5.859241	-5.2323318	PTWD_PTWD_05874
-0.67688227	-5.6279206	-5.400955	-5.247745	PTWD_PTWD_06145
-0.6794826	-5.6979427	-5.609372	-5.269558	PTWD_PTWD_06247
-0.67974186	-5.5962815	-5.57836	-5.278571	PTWD_PTWD_06621
-0.6799873	-5.6810226	-5.5519433	-5.156203	PTWD_PTWD_09118
-7.57063	-3.9954703	-5.1305223	-6.0562153	SHAR_SHAR_11448
-7.8104515	-4.0865364	-5.3312287	-6.092473	SHAR_SHAR_11449
-7.6638703	-3.9911005	-5.0881257	-6.1232834	SHAR_SHAR_13168
-7.646503	-4.0018806	-5.1338077	-6.0254707	SHAR_SHAR_28940
-7.564599	-3.9762838	-5.1202893	-6.027872	SHAR_SHAR_07995
-9.012479	-13.563374	-6.334294	-4.994133	SHIH_SHIH_03166
-8.972821	-13.252379	-6.414684	-5.012454	SHIH_SHIH_03191
-9.112674	-13.606471	-6.447503	-4.978572	SHIH_SHIH_03576
-9.09638	-13.542234	-6.4442267	-5.001422	SHIH_SHIH_03590
-8.815851	-13.244638	-6.2809663	-5.0325737	SHIH_SHIH_03591
-8.570206	-12.873769	-6.306201	-5.055559	SHIH_SHIH_03593
-8.732203	-13.250364	-6.2388315	-5.010847	SHIH_SHIH_03613
-9.18289	-13.747653	-6.450505	-5.0217643	SHIH_SHIH_03614
-9.173855	-13.658859	-6.4745355	-4.963337	SHIH_SHIH_03615
-9.092478	-13.621099	-6.5218205	-5.008507	SHIH_SHIH_03616
11.088468	3.8130696	-4.2522855	-5.447811	STAF_STAF_02887
5.029524	-3.9005048	-5.3774877	-5.563427	YORK_YORK_29553
5.138956	-3.838349	-5.243977	-5.4331965	YORK_YORK_29556
5.1387763	-3.8222935	-5.296514	-5.5910263	YORK_YORK_07572
5.074355	-3.8178551	-5.280999	-5.454372	YORK_YORK_08997
5.3406034	-3.9491599	-5.2589726	-5.543708	YORK_YORK_09000
-2.9185922	-3.4276853	-5.905311	-5.9900546	ANAT_ANAT_07063
-2.9397786	-3.4096773	-5.99515	-6.0321608	ANAT_ANAT_07334
-2.937852	-3.4700463	-6.0130525	-5.9445286	ANAT_ANAT_07680
-3.143054	-3.820419	-6.2658534	-5.728279	ANAT_ANAT_07584
-2.940918	-3.4340065	-5.9424844	-5.9738436	ANAT_ANAT_07069
-2.867568	-3.3970149	-5.938986	-5.850009	ANAT_ANAT_07066
1.3405241	-1.0721905	-6.1477723	-6.593548	BRTR_BRTR_15422
1.6321945	-1.0904763	-6.1553617	-6.51418	BRTR_BRTR_15419
1.3565018	-1.0800701	-5.9292426	-6.5326715	BRTR_BRTR_15424
1.3773574	-1.0528086	-6.2141175	-6.537838	BRTR_BRTR_15420
3.8051467	2.0098922	-5.719474	-6.8053436	DDBX_DDBX_25487
3.8638315	2.0099258	-5.540506	-6.665656	DDBX_DDBX_24933
4.122876	1.9797895	-5.607644	-6.659861	DDBX_DDBX_24931
3.8098323	2.0283012	-5.646767	-6.774685	DDBX_DDBX_24936
3.801183	2.0395086	-5.5738034	-6.676666	DDBX_DDBX_24934
3.718199	1.99019	-5.6435604	-6.5302725	DDBX_DDBX_24930
3.4908178	-2.7552865	-5.7104087	-5.731742	GSMD_GSMD_12332
3.5178337	-2.7907245	-5.7013025	-5.722485	GSMD_GSMD_21523
3.4736252	-2.7607965	-5.658981	-5.7928414	GSMD_GSMD_21528
3.5056577	-2.772354	-5.6840973	-5.77265	GSMD_GSMD_25392
3.2412083	-2.5949109	-5.7029386	-5.8161488	GSMD_GSMD_28923
3.4997704	-2.7592971	-5.724168	-5.7715397	GSMD_GSMD_28924
2.913055	1.0555432	-6.1445165	-6.661071	NEAP_NEAP_23551
2.7484698	0.966245	-6.1370306	-6.4842935	NEAP_NEAP_23567
2.9045174	1.0511832	-6.225705	-6.6300993	NEAP_NEAP_23550
2.9183817	1.0523674	-6.260388	-6.617305	NEAP_NEAP_23564
2.7972932	0.9912148	-6.2438273	-6.4084873	NEAP_NEAP_23554
2.8930242	1.0482585	-6.1942687	-6.549108	NEAP_NEAP_23555
-5.3068767	-3.070715	-6.0362964	-6.50002	TIBM_TIBM_06477
-5.442133	-3.1568542	-6.0475373	-6.460904	TIBM_TIBM_06478
-5.4692492	-3.4590616	-6.022086	-6.5280085	TIBM_TIBM_06479
-5.3021865	-3.0469635	-6.058062	-6.548441	TIBM_TIBM_06481
-5.3465443	-3.1253326	-6.05651	-6.411619	TIBM_TIBM_06482
0.020769745	-6.4749775	-5.8140287	-5.51077	WEIM_Wei_0GT407
0.0360969	-6.4304	-5.6854143	-5.539832	WEIM_Wei_0GT408
0.06535968	-6.41877	-5.7195106	-5.5350122	WEIM_Wei_0GT409
-0.0041123936	-6.4068546	-5.617386	-5.5222893	WEIM_Wei_0GT410
0.004233896	-6.455143	-5.6402316	-5.561389	WEIM_Wei_0GT411
-0.012208314	-6.377796	-5.589574	-5.537031	WEIM_Wei_0GT412
0.01973179	-6.4163456	-5.727245	-5.518226	WEIM_Wei_0GT413
0.0024673035	-6.3983	-5.6508822	-5.5460835	WEIM_Wei_0GT414
-0.00484863	-6.4315596	-5.559017	-5.5337644	WEIM_Wei_0GT416
0.050399363	-6.432687	-5.683433	-5.5494547	WEIM_Wei_0GT417
-2.5425313	-9.012123	-5.8653893	-5.4536786	SKIP_Sci_LU1455
-3.632968	-10.125996	-5.226353	-5.2448564	SKIP_Sci_LU1457
-3.5216513	-9.828768	-5.5017643	-5.3115864	SKIP_Sci_LU1458
-3.6433783	-10.143625	-5.241564	-5.2927046	SKIP_Sci_LU1461
-3.6887786	-10.164393	-5.09439	-5.2809496	SKIP_Sci_LU1464
-3.277339	-10.181311	-5.506674	-5.3916473	SKIP_Sci_LU1466
-3.5265205	-9.990537	-5.547309	-5.276169	SKIP_Sci_LU1468
-3.5623443	-10.037747	-5.242366	-5.2804384	SKIP_Sci_LU1469
-3.5729394	-10.096362	-5.4652696	-5.326277	SKIP_Sci_LU1471
-3.627121	-10.045593	-5.243784	-5.258691	SKIP_Sci_LU1473
4.1190805	-4.395802	-5.718098	-5.3741236	NEWF_NFd_LU1385
4.261751	-4.586965	-5.748668	-5.344066	NEWF_NFd_LU1386
4.1418624	-4.418604	-5.7796493	-5.418144	NEWF_NFd_LU1387
4.1904793	-4.4871473	-5.6928377	-5.4071903	NEWF_NFd_LU1388
4.1698165	-4.4665623	-5.761227	-5.4601083	NEWF_NFd_LU1390
1.0290498	-7.132695	-6.0495725	-5.41249	GORD_GoS_0LU606
0.98238313	-7.108579	-5.975897	-5.44745	GORD_GoS_0LU607
0.9611385	-7.1869874	-5.9265127	-5.4366007	GORD_GoS_0LU610
0.96975356	-7.1841083	-6.0175166	-5.42162	GORD_GoS_0LU613
1.0265274	-7.2701063	-6.0045304	-5.410716	GORD_GoS_0LU615
1.1016284	-6.962132	-6.014953	-5.40828	GORD_GoS_0LU616
1.0283514	-7.2146683	-5.969192	-5.4190445	GORD_GoS_0LU619
1.0184628	-7.238695	-5.948934	-5.3623633	GORD_GoS_0LU625
0.41610005	-4.030492	-5.616295	-4.81512	DOBP_Dob_0LU148
0.4003307	-3.6107507	-5.547836	-4.93361	DOBP_Dob_0LU149
0.41378394	-3.6272333	-5.7175593	-4.7848387	DOBP_Dob_0LU150
0.3117343	-3.8649786	-5.8479223	-4.910941	DOBP_Dob_0LU151
0.39623466	-3.5504925	-5.768047	-4.8509464	DOBP_Dob_0LU152
10.598423	-2.2127016	-5.666948	-6.4203763	BORT_BoT_00LU62
10.087705	-2.0474052	-5.854173	-6.5397487	BORT_BoT_00LU63
10.60532	-2.0447319	-5.988242	-6.9014087	BORT_BoT_00LU64
10.567453	-2.0461912	-5.8975387	-6.6938434	BORT_BoT_00LU65
10.54841	-2.0334923	-6.022992	-6.97327	BORT_BoT_00LU66
10.470795	-2.0316277	-5.937347	-6.665698	BORT_BoT_00LU67
5.609902	-9.330533	-5.3019633	-4.1928587	NSDT_NSD_0GT289
5.5733953	-9.382461	-5.3934374	-4.234323	NSDT_NSD_0GT291
5.5706577	-9.184268	-5.3639965	-4.1488094	NSDT_NSD_0GT292
5.618866	-9.306331	-5.3368435	-4.270673	NSDT_NSD_0GT293
4.9359336	-8.989708	-5.4075303	-4.4458723	NSDT_NSD_0GT294
5.0205574	-8.278966	-5.4113193	-4.599717	NSDT_NSD_0GT295
5.664914	-9.352767	-5.3143477	-4.141081	NSDT_NSD_0GT296
6.762519	-7.577674	-5.363096	-5.2342014	BORD_BoC_00GT56
7.310502	-8.334092	-5.555772	-4.871901	BORD_BoC_00GT62
6.5444117	-7.4404373	-5.455763	-5.1408315	BORD_BoC_00GT64
7.2858205	-8.273505	-5.4493594	-4.97587	BORD_BoC_00GT65
7.221832	-8.249731	-5.4236317	-5.0223494	BORD_BoC_00GT66
3.3490462	-5.3616138	-5.9148154	-5.486703	LAB_LRe_0GT269
3.2477078	-5.104651	-5.8316975	-5.5408664	LAB_LRe_0GT270
3.2773972	-5.2972584	-5.9284544	-5.495205	LAB_LRe_0GT271
3.3635144	-5.3941674	-5.925328	-5.5700884	LAB_LRe_0GT272
3.222135	-5.449456	-5.8487353	-5.652943	LAB_LRe_0GT273
3.329458	-5.1686196	-6.1396785	-5.702524	GOLD_GRe_0GT212
3.233698	-5.1245046	-5.9785504	-5.6674604	GOLD_GRe_0GT217
3.3283286	-5.1800528	-6.13857	-5.704566	GOLD_GRe_0GT218
3.300795	-5.439749	-5.9704833	-5.6374464	GOLD_GRe_0GT219
3.2552915	-5.296524	-5.904512	-5.580276	GOLD_GRe_0GT220
0.5718122	-10.62319	-5.807173	-5.25467	ECKR_CoS_00GT91
0.5264658	-10.676725	-5.8193655	-5.2642984	ECKR_CoS_00GT92
0.56541586	-10.678612	-5.8257704	-5.300665	ECKR_CoS_00GT93
0.6336388	-10.631527	-5.862309	-5.2125473	ECKR_CoS_00GT94
0.46126685	-10.34899	-5.9255614	-5.282011	ECKR_CoS_00GT95
5.5906277	-2.464637	-5.0264525	-5.974249	JACK_JRT_0GT250
5.4041195	-2.3050396	-5.1070156	-6.100873	JACK_JRT_0GT251
5.283886	-2.1248996	-5.0819917	-6.0074024	JACK_JRT_0GT253
5.4115357	-2.290868	-5.097444	-6.003182	JACK_JRT_0GT254
5.32373	-2.251376	-5.0363183	-5.977916	JACK_JRT_0GT255
5.2788653	-2.2197604	-5.018781	-6.000116	JACK_JRT_0GT256
5.356472	-2.1695406	-5.1405687	-6.068412	JACK_JRT_0GT257
5.443422	-2.2895274	-5.103554	-6.0372405	JACK_JRT_0GT258
5.104945	-2.475849	-5.133637	-5.9802613	JACK_JRT_0GT260
5.1948805	-2.0688713	-5.1052704	-6.101944	JACK_JRT_0GT261
21.991787	2.9321508	-5.62238	-4.3809156	BULD_EBD_0GT153
22.261347	2.9680166	-5.611245	-4.3433986	BULD_EBD_0GT154
22.163382	2.8766835	-5.719712	-4.3452625	BULD_EBD_0GT155
22.317623	3.0107768	-5.653899	-4.2459974	BULD_EBD_0GT156
22.008795	2.7437382	-5.6978173	-4.40388	BULD_EBD_0GT157
5.1644845	-3.8352618	-5.1962605	-5.5173903	YORK_TYo_0GT393
5.152094	-3.8491466	-5.206337	-5.505458	YORK_TYo_0GT394
5.157069	-3.8137314	-5.182876	-5.523537	YORK_TYo_0GT395
5.139783	-3.8644104	-5.251534	-5.5663404	YORK_TYo_0GT396
5.1024823	-3.7874703	-5.2203436	-5.5147295	YORK_TYo_0GT397
-0.38698223	-3.5981443	-6.1544967	-5.8218384	SPOO_StP_0GT375
0.2386649	-0.41837615	-5.5353885	-6.101555	SPOO_StP_0GT376
0.2907786	-0.47271985	-5.5810704	-6.110862	SPOO_StP_0GT377
0.12584451	-0.2582286	-5.4670367	-6.061858	SPOO_StP_0GT378
0.43389186	-0.6882526	-5.541782	-5.950657	SPOO_StP_0GT379
1.3857749	-0.39021248	-6.0490985	-6.16002	ROTT_Rtw_0GT351
1.4325758	-0.42472035	-5.9920716	-6.262575	ROTT_Rtw_0GT352
1.4184266	-0.53066593	-6.049175	-6.2065215	ROTT_Rtw_0GT353
1.6244394	-0.55089325	-5.975085	-6.256588	ROTT_Rtw_0GT354
1.4075797	-0.36505288	-6.0818276	-6.235345	ROTT_Rtw_0GT355
-3.3075988	4.4238644	-4.3021345	-4.720118	GREE_GSl_0GT226
-3.2696528	4.823931	-4.8353863	-4.780526	GREE_GSl_0GT227
-3.7342696	5.319648	-4.351518	-4.6329513	GREE_GSl_0GT228
-3.4145539	4.953497	-4.7742023	-4.8693266	GREE_GSl_0GT229
-2.9755893	4.3035192	-4.7883763	-4.8793163	GREE_GSl_0GT230
-3.2128835	4.165899	-4.519088	-5.172372	GREE_GSl_0GT231
-3.2192607	4.2602463	-4.5128236	-5.0935817	GREE_GSl_0GT232
-3.1692207	4.4296875	-4.7339115	-4.8495336	GREE_GSl_0GT233
-3.335399	4.517452	-4.268084	-4.789551	GREE_GSl_0GT234
-3.299174	4.486232	-4.3571134	-4.892942	GREE_GSl_0GT235
-0.45976123	-1.6022357	-5.4496207	-5.3008146	GSD_GSh_0GT205
-0.3839148	-1.403292	-5.641199	-5.227205	GSD_GSh_0GT206
-0.37915847	-1.418431	-5.604876	-5.1849794	GSD_GSh_0GT207
-0.40394637	-1.3739603	-5.428007	-5.26681	GSD_GSh_0GT208
-0.37509868	-1.4628602	-5.7883115	-5.5168705	GSD_GSh_0GT209
-4.5169377	-8.060538	-5.458196	-5.30456	FINS_FSp_0GT185
-4.177969	-7.738012	-5.5411973	-5.402981	FINS_FSp_0GT186
-4.487093	-7.97148	-5.467489	-5.3887377	FINS_FSp_0GT187
-4.4924254	-7.9684963	-5.4495673	-5.3774304	FINS_FSp_0GT188
-4.5022845	-8.00563	-5.347626	-5.410473	FINS_FSp_0GT189
-4.451881	-8.096647	-5.431795	-5.359182	FINS_FSp_0GT190
-4.47297	-8.117679	-5.36631	-5.371589	FINS_FSp_0GT191
-4.4616356	-7.9481673	-5.375992	-5.373987	FINS_FSp_0GT192
-4.1931725	-7.55593	-5.413224	-5.4346805	FINS_FSp_0GT193
-4.497411	-7.8757095	-5.4017196	-5.4375396	FINS_FSp_0GT194
-8.132906	-5.601063	-5.2431912	-6.4409485	EURA_Eur_0GT173
-8.233776	-5.700824	-5.3364263	-6.6074476	EURA_Eur_0GT174
-7.7882166	-5.1679993	-5.4654512	-6.3881583	EURA_Eur_0GT175
-8.095094	-5.551433	-5.3191075	-6.516808	EURA_Eur_0GT176
-7.953638	-5.2890396	-5.342434	-6.2047462	EURA_Eur_0GT177
-8.099587	-5.627661	-5.3661613	-6.68592	EURA_Eur_0GT178
-7.883068	-5.2288423	-5.3269763	-6.3213067	EURA_Eur_0GT179
-7.746863	-5.129215	-5.374171	-6.461356	EURA_Eur_0GT180
-7.4906745	-5.208492	-5.340895	-6.3469467	EURA_Eur_0GT181
-8.099891	-5.5031223	-5.5236588	-6.4582367	EURA_Eur_0GT182
1.1353543	-7.3961487	-5.9227443	-5.3838873	ESET_ESt_0GT161
1.1610054	-7.555083	-5.90176	-5.418138	ESET_ESt_0GT162
1.075442	-7.5720587	-5.884847	-5.4208765	ESET_ESt_0GT163
1.1897587	-7.388177	-5.986688	-5.408457	ESET_ESt_0GT164
1.1116134	-7.3552675	-6.0213	-5.4039526	ESET_ESt_0GT165
1.165983	-7.4685802	-5.9766755	-5.3819613	ESET_ESt_0GT166
1.1346877	-7.319376	-5.998399	-5.487439	ESET_ESt_0GT167
1.1386724	-7.486025	-5.875414	-5.4518704	ESET_ESt_0GT168
1.1650087	-7.38478	-5.8737006	-5.4315863	ESET_ESt_0GT169
1.1509911	-7.5173526	-5.8932223	-5.405655	ESET_ESt_0GT170
-2.5641632	-6.918962	-5.7207046	-5.45119	NELK_Elk_0GT129
-2.5650735	-7.0549316	-5.7881145	-5.2851715	NELK_Elk_0GT130
-2.5986223	-6.9793334	-5.612956	-5.432433	NELK_Elk_0GT131
-2.6026273	-6.944507	-5.708373	-5.42805	NELK_Elk_0GT132
-2.5810752	-6.959128	-5.567844	-5.481731	NELK_Elk_0GT133
-2.4298878	-6.999858	-5.950443	-5.3005924	NELK_Elk_0GT134
-2.6361594	-7.028259	-5.6334853	-5.4831705	NELK_Elk_0GT135
-2.5257854	-6.8223395	-5.834658	-5.4711604	NELK_Elk_0GT136
-2.482479	-7.005639	-5.882329	-5.259674	NELK_Elk_0GT137
-1.7343107	-7.2868505	-6.1154704	-4.959442	DACH_Dac_0GT114
-1.7353908	-7.3895884	-5.994843	-5.096229	DACH_Dac_0GT115
-1.7041261	-7.2360597	-6.0309052	-4.9854674	DACH_Dac_0GT116
-1.6365908	-7.414482	-5.976039	-5.0073605	DACH_Dac_0GT117
-1.5390073	-7.6826262	-6.182102	-4.9449778	DACH_Dac_0GT118
0.9063474	-7.066547	-6.070287	-5.4705157	BRIT_BrS_00GT81
0.9237563	-6.973846	-5.8917155	-5.500366	BRIT_BrS_00GT82
0.95474356	-6.9394894	-5.908264	-5.501028	BRIT_BrS_00GT83
0.90802056	-6.817527	-5.9692025	-5.445243	BRIT_BrS_00GT84
0.8760424	-6.9337606	-5.925508	-5.502184	BRIT_BrS_00GT85
2.956872	-2.3101647	-5.6786838	-6.0400705	BMD_BMD_00GT33
2.9682245	-2.288959	-5.6847625	-6.000389	BMD_BMD_00GT34
2.9144695	-2.226637	-5.718414	-6.0510592	BMD_BMD_00GT35
2.9383585	-2.2323937	-5.7120585	-5.996731	BMD_BMD_00GT36
2.937171	-2.1575158	-5.5868793	-6.051435	BMD_BMD_00GT37
1.3244808	-2.228718	-6.00301	-5.8508024	TURV_BeT_00GT18
1.1998726	-2.0417511	-5.951848	-5.974553	TURV_BeT_00GT22
1.2208353	-2.1005964	-5.906008	-5.8800964	TURV_BeT_00GT23
1.1763829	-2.0256133	-6.0197163	-5.9511895	TURV_BeT_00GT24
1.3319994	-2.2966492	-5.986447	-5.9806867	TURV_BeT_00GT25
-7.589924	-4.0410714	-5.0804925	-6.003793	SHAR_ShP_0GT364
-7.691862	-4.0792108	-5.198529	-6.035206	SHAR_ShP_0GT365
-7.376808	-3.823627	-4.9506927	-6.201122	SHAR_ShP_0GT366
-7.704914	-3.9898798	-5.0516534	-6.0011606	SHAR_ShP_0GT367
-7.646853	-4.02542	-5.1196756	-6.0048513	SHAR_ShP_0GT368
25.561872	-5.852688	-5.414344	-4.117079	IWOF_IrW_LU1215
25.611488	-5.8651814	-5.443361	-4.0765324	IWOF_IrW_LU1216
27.495655	-6.369005	-5.4708633	-3.8882384	IWOF_IrW_LU1217
27.320757	-6.247962	-5.593086	-3.8869374	IWOF_IrW_LU1218
26.877516	-6.3455706	-5.5141554	-3.942115	IWOF_IrW_LU1219
16.110897	-4.394537	-3.860848	-5.3941097	GREY_Gry_0GT244
16.080069	-4.3974056	-3.9354444	-5.3166547	GREY_Gry_0GT245
16.173471	-4.391041	-3.91932	-5.3705435	GREY_Gry_0GT246
16.338598	-4.4917326	-3.9004812	-5.3710837	GREY_Gry_0GT247
14.16859	-3.9819686	-4.035607	-5.573921	GREY_Gry_0GT248
5.3285747	-15.604908	-6.055328	-4.429437	BEAG_Bgl_000GT5
5.221612	-15.291654	-6.010708	-4.466202	BEAG_Bgl_000GT6
5.162347	-15.327604	-6.075854	-4.507745	BEAG_Bgl_000GT7
5.1040344	-15.070324	-5.916408	-4.460953	BEAG_Bgl_000GT8
5.138317	-15.176562	-6.0510893	-4.4897504	BEAG_Bgl_000GT9
0.76229244	-6.6087184	-6.2600646	-5.5067835	WHPG_WHPG_27039
0.5339378	-6.789156	-6.326197	-5.5479803	WHPG_WHPG_27001
0.75798136	-6.7036066	-6.2542257	-5.5025682	WHPG_WHPG_27012
0.7933444	-6.6790767	-6.356265	-5.5050836	WHPG_WHPG_27016
0.82637316	-6.721588	-6.284025	-5.4854736	WHPG_WHPG_27013
0.75470537	-6.694387	-6.162462	-5.5382857	WHPG_WHPG_27017
0.88912183	-6.3171477	-5.928343	-5.5447288	VIZS_VIZS_27073
0.8194803	-6.4962296	-5.964339	-5.6204815	VIZS_VIZS_26998
0.8974071	-6.5629354	-6.081927	-5.562305	VIZS_VIZS_27015
0.88725656	-6.482954	-5.8426495	-5.635003	VIZS_VIZS_27571
0.85597783	-6.4868684	-5.948029	-5.614051	VIZS_VIZS_28366
0.85451454	-6.369907	-6.208184	-5.5997376	VIZS_VIZS_28367
0.883498	-6.318188	-6.0187154	-5.5734606	VIZS_VIZS_27051
0.70399785	-6.943715	-6.059295	-5.57946	LMUN_LMUN_27292
0.37956116	-7.056725	-6.263921	-5.5217485	LMUN_LMUN_27295
0.7256668	-6.9317455	-6.163759	-5.5578756	LMUN_LMUN_27296
-5.3333354	-12.112468	-4.521112	-5.3223057	KEES_KEES_22830
-5.390351	-12.073367	-4.562439	-5.346368	KEES_KEES_24628
-5.4071155	-12.057234	-4.5305243	-5.347666	KEES_KEES_24629
-5.4138775	-12.063313	-4.4664235	-5.2749047	KEES_KEES_24630
-5.404344	-12.070921	-4.445661	-5.3029947	KEES_KEES_24631
-4.618309	-11.087294	-5.206681	-5.40886	KEES_KEES_24633
-4.9412174	-11.405741	-4.902144	-5.3255033	KEES_KEES_27433
-5.3806415	-12.028277	-4.627181	-5.255224	KEES_KEES_28498
-5.3838353	-12.045405	-4.4130125	-5.2737665	KEES_KEES_29631
-5.4092464	-12.001272	-4.4408135	-5.2384367	KEES_KEES_29630
1.8882703	-7.8573456	-5.9909368	-5.0555954	ISET_ISET_27002
1.7772065	-7.870798	-5.9964747	-5.17476	ISET_ISET_27022
2.010805	-7.7968817	-6.075572	-5.1149406	ISET_ISET_27450
5.6641526	-0.33185548	-5.979873	-6.6767354	IRIT_IRIT_27165
5.7097588	-0.35772818	-6.0269666	-6.65946	IRIT_IRIT_27166
4.661505	-0.56518596	-6.1561933	-6.304409	IRIT_IRIT_27176
5.6109276	-0.30607134	-5.995209	-6.72881	IRIT_IRIT_27162
5.755336	-0.35689014	-5.9640713	-6.679468	IRIT_IRIT_27163
5.7127147	-0.3284425	-6.0159006	-6.732392	IRIT_IRIT_27164
5.3494215	-0.13422412	-6.0129066	-6.721767	IRIT_IRIT_27175
0.92311543	-6.9916134	-5.898648	-5.423869	GORD_GSET_26995
0.9930895	-7.1101108	-5.909916	-5.4707813	GORD_GSET_28456
0.528011	-10.206294	-5.7544484	-5.2373424	FIEL_FIEL_27194
0.5495183	-10.38441	-5.8330584	-5.240391	FIEL_FIEL_27191
0.54560775	-10.382054	-5.7845073	-5.2414346	FIEL_FIEL_27554
0.631199	-9.671076	-5.9245977	-5.3014736	FIEL_FIEL_28377
2.0598152	-5.727045	-5.769681	-5.7435927	DALM_DALM_27381
2.133796	-5.4717526	-5.894179	-5.7492914	DALM_DALM_13301
2.0008175	-5.766043	-5.8926935	-5.7183867	DALM_DALM_27075
2.1321573	-5.77887	-5.7925797	-5.7412014	DALM_DALM_27076
2.6944244	-5.2339306	-6.0803833	-5.8151836	CCRT_CCRT_27282
2.7186203	-5.223685	-5.945172	-5.836942	CCRT_CCRT_27018
2.426855	-5.378322	-6.037434	-5.707319	CCRT_CCRT_27336
2.6789227	-5.2632713	-5.9447446	-5.892365	CCRT_CCRT_27031
4.119338	1.0964575	-5.966478	-6.7437434	CANE_CANE_27352
2.7768006	0.934557	-6.215728	-6.851182	CANE_CANE_27048
2.7723956	0.921902	-6.2407537	-6.5993323	CANE_CANE_28921
2.676602	0.9013818	-6.22456	-6.9239573	CANE_CANE_28922
10.477127	-2.051016	-5.9560943	-6.771077	BORT_BORT_27171
10.471229	-2.026192	-5.982288	-6.8637333	BORT_BORT_27568
10.643021	-2.1027997	-5.9021792	-6.6175613	BORT_BORT_25438
10.26304	-2.093775	-5.885317	-6.575689	BORT_BORT_08386
4.7813234	-2.5617793	-5.614296	-5.5333133	BEDT_BEDT_27105
4.9197435	-2.633004	-5.5636425	-5.5038843	BEDT_BEDT_28909
4.797733	-2.5925832	-5.6336865	-5.5936275	BEDT_BEDT_28915
4.809158	-2.624407	-5.7526917	-5.526341	BEDT_BEDT_28916
4.2352824	-1.8682041	-5.2831125	-5.9213333	AHRT_AHRT_01079
4.278966	-1.9947224	-5.106333	-5.8412976	AHRT_AHRT_01081
4.282486	-1.8785639	-5.2750254	-5.874007	AHRT_AHRT_01120
4.410113	-1.9226377	-5.1912484	-5.9349327	AHRT_AHRT_01122
3.1640496	-5.0225563	-5.3683743	-5.280669	AHRT_AHRT_25647
5.0337133	-3.8451717	-5.3808002	-5.6259885	AHRT_AHRT_24735
4.257524	-1.8999953	-5.2910085	-5.94412	AHRT_AHRT_01080
4.358114	-1.9266448	-5.3705444	-5.9034724	AHRT_AHRT_01117
4.3571067	-1.9554048	-5.2995214	-5.8730564	AHRT_AHRT_01121
4.3911657	-1.9502041	-5.2913933	-5.922892	AHRT_AHRT_01123
5.4227476	-12.543991	-5.249442	-4.7786417	FOXH_FOXH_23056
5.5498962	-12.929769	-5.2877345	-4.7213955	FOXH_FOXH_23074
5.6887517	-13.3042145	-5.2200503	-4.722744	FOXH_FOXH_23078
5.2497196	-12.28593	-5.289042	-4.74595	FOXH_FOXH_23096
5.481509	-13.270424	-5.465898	-4.7110558	FOXH_FOXH_23094
5.5909495	-12.965157	-5.2797713	-4.66704	FOXH_FOXH_23089
5.4965672	-12.900528	-5.454312	-4.7546806	FOXH_FOXH_23077
5.621161	-13.147177	-5.4538417	-4.663657	FOXH_FOXH_23110
4.307123	-10.297521	-5.4884105	-5.121876	FOXH_FOXH_23075
5.662997	-13.400969	-5.3203216	-4.6215744	FOXH_FOXH_23080
-2.552196	-10.779588	-5.526797	-5.1540756	MALT_MALT_27447
