mean1	mean2	sd1	sd2	sampleID
-3.158901	-2.1089234	-4.477726	-4.60232	Jew_Iranian_IranianJew1159
-3.1114314	-2.0908766	-4.4703465	-4.6417665	Jew_Iranian_IranianJew1409
-3.204742	-2.099415	-4.495051	-4.6030197	Jew_Iranian_IranianJew1513
-3.433326	-2.1785948	-4.5015206	-4.517046	Jew_Iranian_IranianJew1556
-2.8809946	-2.2538717	-4.501045	-4.590892	Jew_Iranian_IranianJew1557
-3.1869714	-2.1476917	-4.492444	-4.5909214	Jew_Iranian_IranianJew1832
-3.1461709	-2.0756154	-4.5089335	-4.6416745	Jew_Iranian_IranianJew1845
-3.303194	-2.1130958	-4.453926	-4.591267	Jew_iraqi_IraqiJew1417
-3.1949396	-2.027381	-4.46562	-4.6466703	Jew_iraqi_IraqiJew1430
-3.354091	-1.9731907	-4.470661	-4.5691004	Jew_iraqi_IraqiJew1771
-3.2840362	-2.1212895	-4.492202	-4.600275	Jew_iraqi_IraqiJew4061
-3.2305207	-2.0537064	-4.435018	-4.6246147	Jew_iraqi_IraqiJew4241
-3.2462232	-2.0592432	-4.449442	-4.6099195	Jew_iraqi_IraqiJew4291
-4.481788	-3.4472094	-4.8151436	-4.0322075	Italian_North_HGDP01147
-4.658645	-3.4199455	-4.798312	-4.0076494	Italian_North_HGDP01151
-4.4459867	-3.2996395	-4.767639	-4.0438643	Italian_North_HGDP01152
-4.493464	-3.5247087	-4.7847342	-4.0049434	Italian_North_HGDP01153
-4.4073453	-3.3368979	-4.748949	-4.060388	Italian_North_HGDP01155
-4.4816866	-3.3740366	-4.7629733	-4.0396676	Italian_North_HGDP01156
-4.40743	-3.4499245	-4.7491183	-4.103977	Italian_North_HGDP01157
-4.553657	-3.3386025	-4.7683687	-3.9906743	Italian_North_HGDP01171
-4.4278274	-3.4257107	-4.794384	-4.0196977	Italian_North_HGDP01172
-4.654899	-3.3850408	-4.802433	-3.9904928	Italian_North_HGDP01173
-4.4917884	-3.2708015	-4.7520905	-4.05928	Italian_North_HGDP01174
-4.7878623	-3.201273	-4.824036	-4.0008965	Italian_North_HGDP01177
-4.4274898	-2.6457083	-4.5843744	-4.249258	Italian_South_BEL57
-4.3832383	-3.0865593	-4.659752	-4.0866313	Italian_North_HGDP01161
-4.2915654	-3.1584916	-4.678096	-4.1378803	Italian_North_HGDP01162
-4.2870736	-3.1154976	-4.6687703	-4.12954	Italian_North_HGDP01163
-4.420898	-3.1619546	-4.717746	-4.129428	Italian_North_HGDP01164
-4.3465104	-3.150053	-4.7227473	-4.0861692	Italian_North_HGDP01166
-4.1779013	-3.1275997	-4.6790247	-4.1897	Italian_North_HGDP01167
-4.4031777	-3.1674447	-4.685102	-4.121783	Italian_North_HGDP01168
-4.3140674	-3.074242	-4.734277	-4.1596174	Italian_North_HGDP01169
-4.0842037	-2.8333924	-4.6113987	-4.262034	Italian_South_ITS2
-4.0296245	-2.6767788	-4.6050253	-4.3162107	Italian_South_ITS4
-4.166558	-2.8429646	-4.641308	-4.2445984	Italian_South_ITS5
-4.1274123	-2.7597623	-4.5827537	-4.2943306	Italian_South_ITS7
-4.4983115	-2.6013303	-4.616022	-4.2331243	Sicilian_SR23
-4.526432	-2.5817137	-4.562545	-4.20221	Sicilian_SR44
-4.514813	-2.6407886	-4.5710974	-4.2132034	Sicilian_SR48R
-4.3800483	-2.6912098	-4.626256	-4.269346	Sicilian_SR60
-4.428126	-2.6177645	-4.608603	-4.2011623	Sicilian_SR64
-4.497997	-2.73785	-4.6249514	-4.206608	Sicilian_TP04
-4.4249425	-2.587418	-4.5787687	-4.2579107	Sicilian_TP05
-4.511907	-2.7173681	-4.6161675	-4.18058	Sicilian_TP06
-4.529939	-2.5114202	-4.56577	-4.242114	Sicilian_TP07
-4.570838	-2.6624565	-4.641673	-4.20201	Sicilian_TP08
-4.5415606	-2.6104743	-4.5883236	-4.2028904	Sicilian_TP25
-3.218552	-1.6911062	-4.429987	-4.664533	Jordanian_Jordan214
-3.2083566	-1.3826345	-4.33924	-4.6206675	Jordanian_Jordan307
-3.1716287	-1.3243314	-4.315302	-4.6808414	Jordanian_Jordan384
-3.5160935	-1.6412424	-4.3968368	-4.552783	Jordanian_Jordan445
-3.2651727	-1.9862493	-4.478999	-4.611257	Jordanian_Jordan503
-3.397758	-1.4841212	-4.334799	-4.626865	Jordanian_Jordan543
-3.2088675	-1.5190327	-4.3502173	-4.6828794	Jordanian_Jordan603
-3.5894537	-1.4677085	-4.3488827	-4.638471	Jordanian_Jordan62
-3.1449914	-1.3806286	-4.2974663	-4.6788316	Jordanian_Jordan646
-3.0594013	-2.9472108	-4.6203628	-4.4807453	Kumyk_kumyks40
-2.8411548	-3.3567488	-4.691167	-4.467185	Kumyk_kumyks41
-2.7730691	-2.99612	-4.6194654	-4.5677752	Kumyk_kumyks44
-2.909558	-3.3628607	-4.661014	-4.4592247	Kumyk_kumyks90
-2.8690794	-3.2120996	-4.6492214	-4.4976487	Kumyk_kumyks93
-2.767444	-3.062124	-4.602037	-4.5152464	Kumyk_kumyks94
-2.8889127	-3.2976055	-4.670696	-4.4459662	Kumyk_kumyks97
-2.8671787	-3.251705	-4.657007	-4.454409	Kumyk_kumyks98
-3.4865606	-2.0785232	-4.471671	-4.515285	Lebanese_Lebanon1
-3.2685459	-1.9199487	-4.4414744	-4.612507	Lebanese_Lebanon2
-3.515815	-1.9823836	-4.4653287	-4.5558047	Lebanese_Lebanon3
-3.4304094	-1.254044	-4.30113	-4.658756	Lebanese_Lebanon4
-3.7211106	-1.4182447	-4.3219724	-4.584204	Lebanese_Lebanon5
-3.058328	-2.1085763	-4.446292	-4.7214036	Lebanese_Lebanon6
-3.5302384	-1.9460825	-4.452648	-4.555398	Lebanese_Lebanon7
-3.1812782	-2.1456015	-4.47414	-4.6374	Lebanese_Lebanon8
-3.5566542	-2.0153508	-4.4395795	-4.5327897	Lebanese_Christian_Lebanese1AQ127
-3.6800406	-2.1383586	-4.531255	-4.4920425	Lebanese_Christian_Lebanese1AQ170
-3.3052728	-1.8134394	-4.44889	-4.640211	Lebanese_Muslim_Lebanese2AQ121
-3.243738	-1.7854418	-4.409152	-4.609501	Lebanese_Muslim_Lebanese2AQ127
-3.6804998	-2.1532938	-4.4592457	-4.511978	Lebanese_Christian_Lebanese4AQ115
-3.7618058	-1.9959172	-4.5066433	-4.4841175	Lebanese_Christian_Lebanese6AQ115
-3.4642935	-2.0939438	-4.4855547	-4.583479	Lebanese_Christian_Lebanese6AQ170
-3.4421444	-2.1108468	-4.4680343	-4.5812325	Lebanese_Muslim_Lebanese6AS15
-3.2679532	-2.0308459	-4.4783144	-4.5975795	Lebanese_Muslim_Lebanese7AQ150
-3.321012	-2.0694132	-4.468779	-4.57552	Lebanese_Muslim_Lebanese7AR20
-3.474433	-2.0189838	-4.4743733	-4.566413	Lebanese_Muslim_Lebanese7AR23
-3.743871	-2.1270971	-4.5055547	-4.452153	Lebanese_Christian_Lebanese8AS15
-3.4023314	-1.7424916	-4.3996396	-4.5870066	Lebanese_Muslim_Lebanese10AQ127
-3.5241673	-2.1054583	-4.4806547	-4.497552	Lebanese_Christian_Lebanese10AR37
-3.6295114	-2.1390007	-4.460945	-4.506368	Lebanese_Muslim_Lebanese11AS14
-3.526044	-1.9678345	-4.449815	-4.5480804	Lebanese_Christian_Lebanese15AR37
-3.5955753	-1.9531105	-4.4597483	-4.515259	Lebanese_Muslim_Lebanese20AR21
-3.4993055	-2.11835	-4.4937763	-4.496784	Lebanese_Christian_Lebanese22BA23
-3.5161464	-2.0651183	-4.477442	-4.5572705	Lebanese_Muslim_Lebanese24AR27
-3.2810671	-1.8770543	-4.457606	-4.624892	Lebanese_Muslim_Lebanese30AR21
-2.8390126	-3.2103906	-4.670149	-4.434048	Lezgin_lez31
-2.8740141	-3.2546747	-4.6284146	-4.4874697	Lezgin_lez33
-2.8406599	-3.1949668	-4.6446323	-4.4616857	Lezgin_lez36
-2.932183	-3.0375817	-4.637626	-4.507169	Lezgin_lez37
-2.850577	-3.1765597	-4.6667395	-4.481506	Lezgin_lez38
-2.8837113	-3.2517848	-4.5991454	-4.405101	Lezgin_lez40
-2.9182093	-3.3028486	-4.6818213	-4.4708047	Lezgin_lez49
-2.8256915	-3.1587062	-4.6244154	-4.492675	Lezgin_lez7
-2.8980792	-3.3519688	-4.6930485	-4.433333	Lezgin_lez9
-4.3635325	-5.72814	-5.1941543	-3.4237692	Lithuanian_lithuania10
-4.364073	-5.4339247	-5.1012125	-3.4927208	Lithuanian_lithuania1
-4.3862557	-5.740869	-5.230834	-3.4063826	Lithuanian_lithuania2
-4.3772135	-5.13825	-5.089875	-3.5219216	Lithuanian_lithuania3
-4.236272	-5.0817523	-5.0901175	-3.6373518	Lithuanian_lithuania8
-4.460205	-5.6109085	-5.174486	-3.364079	Lithuanian_lithuania9
-4.4687276	-5.698414	-5.235491	-3.3798437	Lithuanian_LithuanianA1
-4.462931	-5.5237813	-5.150033	-3.4106638	Lithuanian_LithuanianD1
-4.3573375	-5.6463065	-5.1693244	-3.4625976	Lithuanian_LithuanianE2
-4.608957	-5.720093	-5.264824	-3.3399053	Lithuanian_LithuanianF1
-4.250947	-2.4546642	-4.5648847	-4.309809	Maltese_Malta12AM91
-4.280645	-2.5569563	-4.5889945	-4.2798934	Maltese_Malta15AM91
-4.271075	-2.4682488	-4.5723405	-4.267501	Maltese_Malta16AM91
-4.434047	-2.4511464	-4.5798597	-4.25677	Maltese_Malta17AM91
-4.0784745	-2.3280473	-4.49189	-4.3491964	Maltese_Malta2AM91
-4.2224393	-2.5952568	-4.5961833	-4.28288	Maltese_Malta4AM91
-4.4395843	-2.4793844	-4.5742407	-4.22915	Maltese_Malta7AM91
-4.3680844	-2.6616764	-4.5768633	-4.2243223	Maltese_Malta8AM91
-3.6875474	-5.2555814	-5.0636	-3.7789247	Mordovian_Mordovians1
-3.877761	-5.107947	-5.061982	-3.7510383	Mordovian_Mordovians17
-3.7444615	-5.5788207	-5.1558275	-3.707644	Mordovian_Mordovians22
-3.7022774	-5.3597617	-5.1406565	-3.7874072	Mordovian_Mordovians27
-3.7654073	-5.404034	-5.0897884	-3.7263417	Mordovian_Mordovians28
-3.5608423	-5.2757816	-5.06576	-3.8500292	Mordovian_Mordovians30
-3.7129424	-5.3651376	-5.066782	-3.74211	Mordovian_Mordovians31
-3.8462746	-5.57107	-5.2141337	-3.6718543	Mordovian_Mordovians32
-3.5865507	-4.9281	-5.015405	-3.9077275	Mordovian_Mordovians4
-3.7990196	-5.42003	-5.118292	-3.7446275	Mordovian_Mordovians5
-2.0021565	-4.228632	-4.985716	-4.5379815	Nogai_nogay24
-1.6496944	-4.314224	-5.057635	-4.590493	Nogai_nogay25
-2.2814667	-4.1346025	-4.9418173	-4.4684687	Nogai_nogay33
-2.3031733	-3.460511	-4.6874447	-4.5999923	Nogai_nogay34
-1.9768119	-4.283227	-4.9850883	-4.534479	Nogai_nogay35
-2.4399254	-3.9416056	-4.8432794	-4.470155	Nogai_nogay42
-2.2270033	-4.0026307	-4.90823	-4.57057	Nogai_nogay44
-2.3938248	-4.214669	-4.9327765	-4.421404	Nogai_nogay45
-2.219346	-3.8623068	-4.8301344	-4.562178	Nogai_nogay46
-2.9209774	-3.2653189	-4.6925855	-4.5188127	North_Ossetian_NorthOssetia11
-2.8562376	-3.2966068	-4.6827035	-4.502327	North_Ossetian_NorthOssetia12
-2.8415744	-3.3267193	-4.703973	-4.538768	North_Ossetian_NorthOssetia14
-2.8706818	-3.1132183	-4.6811094	-4.496584	North_Ossetian_NorthOssetia17
-2.8910341	-3.2719507	-4.67034	-4.4734416	North_Ossetian_NorthOssetia19
-2.864991	-3.1730068	-4.6841016	-4.5530534	North_Ossetian_NorthOssetia2
-2.8577082	-3.2952597	-4.707349	-4.479705	North_Ossetian_NorthOssetia3
-2.95317	-3.2388625	-4.649102	-4.438986	North_Ossetian_NorthOssetia5
-2.931039	-3.1892524	-4.6545615	-4.5106688	North_Ossetian_NorthOssetia8
-2.9265063	-3.2322717	-4.6898866	-4.481542	North_Ossetian_NorthOssetia9
-4.9012427	-4.3813252	-5.089581	-3.6399286	Norwegian_NOR101
-4.326384	-4.426931	-4.95043	-3.759749	Norwegian_NOR106
-4.8996363	-4.461326	-5.009927	-3.531573	Norwegian_NOR107
-4.750832	-4.476912	-5.072666	-3.6414757	Norwegian_NOR108
-5.05246	-4.531939	-5.0663776	-3.447109	Norwegian_NOR109
-4.8801365	-4.462276	-5.04835	-3.5661018	Norwegian_NOR111
-4.8780913	-4.4790215	-5.1043863	-3.5471542	Norwegian_NOR119
-4.8827615	-4.48289	-5.083321	-3.527631	Norwegian_NOR124
-4.9609017	-4.4335346	-5.0805273	-3.527334	Norwegian_NOR126
-4.8606105	-4.4032016	-5.0132804	-3.610501	Norwegian_NOR146
-4.8794913	-4.469051	-5.1138115	-3.571644	Norwegian_NOR148
-4.442225	-4.4670773	-4.9978933	-3.6977715	Orcadian_HGDP00794
-4.366856	-4.5320473	-4.9843044	-3.7370813	Orcadian_HGDP00796
-4.5029235	-4.627907	-5.0756607	-3.6510031	Orcadian_HGDP00797
-4.450723	-4.436376	-4.954758	-3.6962621	Orcadian_HGDP00798
-4.295197	-4.4077883	-4.938674	-3.7408364	Orcadian_HGDP00799
-4.509194	-4.5869637	-5.0305257	-3.663905	Orcadian_HGDP00800
-4.548173	-4.6516128	-5.0281343	-3.6350284	Orcadian_HGDP00802
-4.410841	-4.537103	-4.958767	-3.6831331	Orcadian_HGDP00803
-4.369637	-4.3641787	-4.9304466	-3.7324922	Orcadian_HGDP00805
-4.5388417	-4.609658	-5.019873	-3.6315997	Orcadian_HGDP00806
-4.494532	-4.370969	-4.9746537	-3.7055094	Orcadian_HGDP00807
-4.49413	-4.6138587	-4.98248	-3.6276705	Orcadian_HGDP00808
-4.589806	-4.499232	-4.9968452	-3.6580694	Orcadian_HGDP00810
-3.7354991	-5.245254	-5.1025915	-3.7592182	Russian_HGDP00879
-3.7322109	-4.9179087	-5.0116177	-3.8362827	Russian_HGDP00880
-3.8085706	-5.7351346	-5.2437153	-3.6553018	Russian_HGDP00882
-4.038569	-5.977283	-5.3058357	-3.5334637	Russian_HGDP00883
-3.9208965	-5.612491	-5.1729426	-3.640637	Russian_HGDP00884
-3.6816194	-5.0424113	-5.006266	-3.8329656	Russian_HGDP00887
-3.9012744	-5.5409904	-5.168782	-3.6692913	Russian_HGDP00888
-3.9603565	-5.5779986	-5.153194	-3.643463	Russian_HGDP00889
-3.9011312	-5.708182	-5.1775646	-3.61181	Russian_HGDP00890
-3.797458	-5.61717	-5.1841207	-3.7108004	Russian_HGDP00891
-3.9808104	-5.737042	-5.2490187	-3.63872	Russian_HGDP00892
-3.7525196	-5.7396626	-5.238606	-3.718074	Russian_HGDP00893
-3.6426282	-5.5680337	-5.1251	-3.7341413	Russian_HGDP00894
-3.7421265	-5.8751035	-5.222206	-3.680595	Russian_HGDP00895
-3.7567487	-5.768994	-5.2265797	-3.6892083	Russian_HGDP00896
-3.8073523	-5.6925616	-5.1554027	-3.668338	Russian_HGDP00897
-3.675363	-5.763332	-5.246886	-3.7169757	Russian_HGDP00898
-3.8010018	-5.5115647	-5.1022835	-3.6803966	Russian_HGDP00899
-3.9449785	-5.4042964	-5.150777	-3.6604908	Russian_HGDP00900
-3.8105915	-5.477801	-5.171031	-3.678642	Russian_HGDP00901
-3.880741	-5.59207	-5.1502814	-3.6801875	Russian_HGDP00902
-3.7849214	-5.560458	-5.1923275	-3.7188952	Russian_HGDP00903
-4.0982842	-4.1318707	-4.8511047	-3.8973887	Romanian_A306
-4.0968385	-3.758431	-4.8462043	-4.091339	Romanian_A325
-4.1070533	-3.5818906	-4.7294855	-4.0963063	Romanian_A343
-4.1909304	-3.8274431	-4.811553	-3.9936354	Romanian_A362
-4.1938004	-3.660368	-4.821927	-4.016344	Romanian_A374
-4.025374	-3.879023	-4.8237553	-4.0038137	Romanian_G408
-4.103601	-3.6014361	-4.79278	-4.118518	Romanian_G421
-4.0545535	-3.6759377	-4.8507724	-4.086156	Romanian_G428
-4.15351	-3.6689544	-4.804734	-4.0367517	Romanian_G429
-4.0208955	-3.7131288	-4.808077	-4.086729	Romanian_G434
-3.531957	-7.105285	-5.595583	-3.5695937	Saami_WGA_SD60_297
-5.803209	-2.7884755	-4.9446325	-3.8431478	Sardinian_HGDP00666
-5.834804	-2.8635888	-4.890439	-3.8423274	Sardinian_HGDP00667
-5.8826113	-2.7270818	-4.943115	-3.8477633	Sardinian_HGDP00668
-5.9422526	-2.7648687	-4.958159	-3.7970185	Sardinian_HGDP00669
-5.923864	-2.8043232	-4.941991	-3.8460872	Sardinian_HGDP00670
-5.7935843	-2.7939649	-4.9023366	-3.8849702	Sardinian_HGDP00671
-5.4082513	-2.8625903	-4.885557	-3.915242	Sardinian_HGDP00672
-5.50376	-2.8854723	-4.861429	-3.8981178	Sardinian_HGDP00673
-5.9594345	-2.8748853	-4.9691453	-3.785056	Sardinian_HGDP00674
-5.8995957	-2.767268	-4.9192824	-3.8400779	Sardinian_HGDP01062
-5.996753	-2.7581732	-4.9627724	-3.799628	Sardinian_HGDP01063
-5.9828234	-2.7846465	-4.92631	-3.8187299	Sardinian_HGDP01064
-5.6372743	-2.8709784	-4.934015	-3.8911517	Sardinian_HGDP01065
-6.095616	-2.7889674	-5.006252	-3.7937326	Sardinian_HGDP01066
-5.8990064	-2.8159795	-4.957987	-3.812989	Sardinian_HGDP01067
-5.476699	-2.8424904	-4.871333	-3.9608135	Sardinian_HGDP01068
-6.026978	-2.953974	-5.019828	-3.7994413	Sardinian_HGDP01069
-5.82888	-2.7386703	-4.921178	-3.8646371	Sardinian_HGDP01070
-5.8216043	-2.743176	-4.9669404	-3.8707604	Sardinian_HGDP01071
-5.7428136	-2.7650528	-4.943847	-3.921007	Sardinian_HGDP01072
-5.9007936	-2.8416817	-4.969146	-3.7868812	Sardinian_HGDP01073
-5.9643726	-2.8575287	-4.9684224	-3.777463	Sardinian_HGDP01074
-6.0694776	-2.7501822	-4.9944468	-3.8253555	Sardinian_HGDP01075
-5.9199405	-2.6921816	-4.941252	-3.8615339	Sardinian_HGDP01076
-5.777086	-2.8017356	-4.9530125	-3.8468895	Sardinian_HGDP01077
-5.7556405	-2.778658	-4.941244	-3.8560665	Sardinian_HGDP01078
-5.2838063	-2.9467416	-4.8137655	-3.9513252	Sardinian_HGDP01079
-4.401241	-4.2610517	-4.9192734	-3.7824087	Scottish_HG00103
-4.3096642	-4.4947186	-4.9596643	-3.7045376	Scottish_HG00104
-4.4792876	-4.6449933	-5.0047684	-3.58881	Scottish_HG00105
-4.2987547	-4.5111313	-4.9968786	-3.6713383	Scottish_HG00106
-4.590733	-3.3267448	-4.732292	-3.9411855	Spanish_HG01619
-4.817123	-3.4249794	-4.7928724	-3.9343338	Spanish_HG01620
-4.9404397	-3.358961	-4.805108	-3.8623905	Spanish_HG01623
-4.9638743	-3.3284798	-4.8492756	-3.929883	Spanish_HG01624
-4.700619	-3.482832	-4.811143	-3.9010477	Spanish_HG01673
-5.0123687	-3.5886996	-4.9418726	-3.8091807	Spanish_HG01675
-5.239735	-3.6463299	-4.9014397	-3.7396247	Spanish_HG01676
-5.0909433	-3.5585845	-4.9204245	-3.7853932	Spanish_HG01678
-4.8599873	-3.6280406	-4.91538	-3.8554437	Spanish_HG01682
-4.960024	-3.6125205	-4.830272	-3.8040655	Spanish_HG01684
-4.6986156	-3.5884392	-4.8284073	-3.9103546	Spanish_HG01613
-4.641408	-3.5615335	-4.823381	-3.953718	Spanish_HG01615
-4.5831437	-3.5393949	-4.811885	-3.9615965	Spanish_HG01625
-4.554703	-3.1574123	-4.7035484	-4.0628304	Spanish_HG01626
-5.1100974	-2.8098397	-4.727884	-4.013689	Canary_Islander_HG01694
-5.2931104	-2.6640415	-4.729309	-4.009353	Canary_Islander_HG01695
-4.7654967	-3.5889978	-4.826153	-3.8844497	Spanish_HG01512
-4.777144	-3.7582397	-4.879836	-3.8245046	Spanish_HG01513
-4.9062037	-3.5283868	-4.8521895	-3.8583202	Spanish_HG01679
-4.9220743	-3.7127798	-4.8965616	-3.791719	Spanish_HG01680
-4.9677033	-3.4797056	-4.8217974	-3.8367183	Spanish_HG01770
-4.8607693	-3.5663524	-4.85928	-3.8345778	Spanish_HG01503
-4.798137	-3.4082212	-4.8199277	-3.9578083	Spanish_HG01504
-4.7933946	-3.6140213	-4.8644567	-3.855096	Spanish_HG01746
-4.7016892	-3.6246972	-4.8057184	-3.870292	Spanish_HG01747
-5.033898	-3.5193303	-4.8615904	-3.8479264	Spanish_HG02238
-4.8759856	-3.2743466	-4.818674	-3.9325025	Spanish_HG01500
-4.7760653	-3.4585557	-4.7715445	-3.9436338	Spanish_HG01501
-4.7056766	-3.5728726	-4.8153973	-3.8808286	Spanish_HG01506
-4.846064	-3.505461	-4.85235	-3.9006011	Spanish_HG01507
-4.8737864	-3.4043758	-4.801635	-3.8772101	Spanish_HG01524
-4.688091	-3.5647206	-4.833504	-3.9020774	Spanish_HG01536
-4.618732	-3.6164937	-4.8137274	-3.8922195	Spanish_HG01537
-4.9462924	-3.5191083	-4.8481627	-3.8653188	Spanish_HG01761
-4.7878947	-3.6966238	-4.900027	-3.8386364	Spanish_HG01762
-4.6593843	-3.6326187	-4.855606	-3.895716	Spanish_HG02220
-4.6716557	-3.2937872	-4.7671924	-4.0079756	Spanish_HG01509
-4.7572064	-3.5484424	-4.8022137	-3.8619645	Spanish_HG01510
-4.682445	-3.1831908	-4.7776737	-4.0350437	Spanish_HG01527
-4.818601	-3.3268547	-4.816389	-3.9200604	Spanish_HG01528
-4.7679124	-3.4077873	-4.825895	-3.9382179	Spanish_HG01530
-4.72786	-3.2690296	-4.735366	-4.0027966	Spanish_HG01685
-4.707978	-3.6674185	-4.8628116	-3.8880763	Spanish_HG01686
-4.6014447	-3.315997	-4.7546506	-4.008278	Spanish_HG01704
-4.8055415	-3.095964	-4.7564125	-4.01848	Spanish_HG01705
-4.9110165	-3.440816	-4.8479147	-3.868409	Spanish_HG01707
-4.601978	-3.276617	-4.766693	-4.044986	Spanish_HG01617
-4.756149	-3.6014216	-4.7960744	-3.8722622	Spanish_HG01618
-4.718779	-3.3543668	-4.763944	-3.966164	Spanish_HG01697
-4.7062654	-3.2759957	-4.7679367	-3.99073	Spanish_HG01699
-4.905529	-3.8628676	-4.987121	-3.7416713	Spanish_North_HG01515
-5.353744	-3.9132807	-5.102954	-3.612653	Spanish_North_HG01516
-5.267903	-3.854191	-4.9626236	-3.6094413	Spanish_North_HG01518
-5.5951166	-3.8918061	-5.0868063	-3.5707476	Spanish_North_HG01700
-5.5361953	-3.8956058	-5.138591	-3.5346558	Spanish_North_HG01702
-4.9461956	-3.6212885	-4.943981	-3.7994068	Spanish_HG01605
-4.882245	-3.6930337	-4.9497976	-3.8057036	Spanish_HG01606
-4.5753293	-3.5247622	-4.8100586	-3.958573	Spanish_HG01607
-4.6907043	-3.3823223	-4.768805	-3.953299	Spanish_HG01608
-5.005118	-3.6065836	-4.9217796	-3.8164012	Spanish_HG01773
-3.284995	-2.3715947	-4.5139422	-4.575803	Syrian_syria361
-3.6724887	-1.8775617	-4.444142	-4.518099	Syrian_syria4
-2.6938953	-0.91194904	-4.140386	-4.892377	Syrian_syria461
-2.9448316	-1.2394743	-4.254047	-4.8116355	Syrian_syria464
-3.2879868	-1.7998098	-4.4198103	-4.6552815	Syrian_syria485
-3.5156343	-1.4287741	-4.3499985	-4.6004095	Syrian_syria520
-2.7828577	-1.0938863	-4.243147	-4.8251867	Syrian_syria6
-2.7786117	-1.1468282	-4.2333636	-4.873976	Syrian_syria7
-3.1361692	-2.2555635	-4.5148234	-4.6035523	Assyrian_Assyrian151
-3.1788604	-2.176479	-4.488263	-4.624014	Assyrian_Assyrian152
-3.079439	-2.2280667	-4.498919	-4.63214	Assyrian_Assyrian153
-3.1988237	-2.225891	-4.4898334	-4.6230335	Assyrian_Assyrian155
-3.0677488	-2.121348	-4.48758	-4.6142607	Assyrian_Assyrian159
-3.033109	-2.3675525	-4.5149736	-4.6129155	Assyrian_Assyrian160
-3.245909	-2.2709713	-4.520606	-4.603292	Assyrian_Assyrian161
-3.054182	-2.1885533	-4.4730997	-4.6476336	Assyrian_Assyrian162
-3.2957306	-2.2063365	-4.4853754	-4.6053967	Assyrian_Assyrian163
-3.1421418	-2.2303941	-4.517058	-4.655734	Assyrian_Assyrian164
-3.1978664	-2.2625716	-4.480696	-4.6300707	Assyrian_Assyrian165
-2.248708	-3.4138634	-4.6848803	-4.5155582	Tajik_tdj126_shugnan
-1.9357169	-3.1320705	-4.667685	-4.575612	Tajik_tdj252_ishkashim
-2.089106	-3.2347498	-4.6888523	-4.570281	Tajik_tdj255_ishkashim
-2.0256872	-3.2538452	-4.684249	-4.6018023	Tajik_tdj269_ishkashim
-2.3050454	-3.5608397	-4.6869917	-4.433879	Tajik_tdj305_shugnan
-2.3128562	-3.7201033	-4.7911725	-4.530514	Tajik_tdj508_rushan
-2.3820179	-3.5988448	-4.7372847	-4.5087957	Tajik_tdj868_rushan
-2.3009815	-3.3481083	-4.729954	-4.5584064	Tajik_tdj979_shugnan
-3.5357773	-2.1314096	-4.49061	-4.5310917	Turkish_Adana23108
-2.8512878	-2.8746114	-4.6265287	-4.604517	Turkish_Adana23112
-2.7573583	-2.407876	-4.5328712	-4.6610394	Turkish_Adana23113
-3.0906422	-2.52169	-4.5625553	-4.529012	Turkish_Adana23114
-3.0659163	-2.7008088	-4.572507	-4.577683	Turkish_Adana23117
-3.221503	-2.4674482	-4.537695	-4.5723634	Turkish_Adana23133
-3.6195815	-2.1966944	-4.5008135	-4.5445795	Turkish_Adana23136
-2.8158646	-2.730459	-4.5955305	-4.6327095	Turkish_Adana23144
-3.315921	-2.4047267	-4.5604134	-4.5738153	Turkish_Adana23147
-3.3434954	-3.060965	-4.6406555	-4.4390993	Turkish_Adana23150
-3.124883	-2.9636807	-4.6335354	-4.54885	Turkish_Aydin18112
-3.1341603	-3.0812519	-4.7227345	-4.4948354	Turkish_Aydin18419
-2.8827612	-3.1479607	-4.692274	-4.573635	Turkish_Aydin18483
-2.8997476	-3.1968367	-4.680631	-4.5085278	Turkish_Aydin18596
-3.134407	-3.0295784	-4.655782	-4.532348	Turkish_Aydin18636
-3.1744182	-3.0581899	-4.642765	-4.446299	Turkish_Aydin18784
-3.2667568	-3.0460935	-4.620865	-4.4811716	Turkish_Aydin18873
-3.0010722	-3.2267551	-4.664023	-4.4899416	Turkish_Balikesir16653
-3.1414762	-3.0943418	-4.681867	-4.5319877	Turkish_Balikesir16675
-2.9859288	-3.127213	-4.670642	-4.504124	Turkish_Balikesir16790
-2.985741	-3.3742256	-4.7238083	-4.491325	Turkish_Balikesir16837
-3.0876899	-3.2446208	-4.7099185	-4.4862843	Turkish_Balikesir16887
-3.0532112	-3.2394612	-4.6912155	-4.4893937	Turkish_Balikesir17006
-3.7163622	-3.0746117	-4.653636	-4.3338666	Turkish_Istanbul15781
-3.105789	-2.965897	-4.6559887	-4.569947	Turkish_Istanbul17778
-3.196667	-2.8714576	-4.6405673	-4.508081	Turkish_Istanbul19185
-2.645984	-2.7998977	-4.592158	-4.637936	Turkish_Istanbul19708
-3.1068995	-2.8014164	-4.611279	-4.541022	Turkish_Istanbul19810
-3.07638	-2.728255	-4.581919	-4.5618906	Turkish_Istanbul20010
-2.8921454	-2.4541714	-4.5233397	-4.634925	Turkish_Istanbul20040
-3.3181775	-2.981847	-4.657601	-4.425228	Turkish_Istanbul25081
-3.5303304	-3.635128	-4.7608514	-4.2552247	Turkish_Istanbul25095
