mean1	mean2	sd1	sd2	sampleID
2.8816586	4.1984825	-3.8467267	-3.4436023	Italian_North_HGDP01177
2.5320396	4.9475207	-3.7779884	-3.340535	Italian_South_BEL57
2.9689224	4.4811697	-3.7719476	-3.3203242	Italian_North_HGDP01161
2.883976	4.29734	-3.807816	-3.328826	Italian_North_HGDP01162
2.8975372	4.2423162	-3.826768	-3.3753145	Italian_North_HGDP01163
2.9070592	4.485317	-3.797684	-3.3484833	Italian_North_HGDP01164
2.94935	4.4325013	-3.77539	-3.3225877	Italian_North_HGDP01166
2.859899	4.2875433	-3.8669157	-3.3763373	Italian_North_HGDP01167
2.9025788	4.400074	-3.8194761	-3.3172975	Italian_North_HGDP01168
2.8056364	4.336588	-3.8532298	-3.3541572	Italian_North_HGDP01169
2.5200934	3.6950052	-4.1092815	-3.538073	Italian_South_ITS2
2.407385	3.9948645	-4.0557375	-3.469596	Italian_South_ITS4
2.506262	4.1129365	-3.9845123	-3.4474444	Italian_South_ITS5
2.5316849	4.114091	-3.9779086	-3.4337153	Italian_South_ITS7
2.5668144	4.2612944	-3.9428988	-3.4134476	Sicilian_SR23
2.4497578	4.927943	-3.79544	-3.3656082	Sicilian_SR44
2.490892	4.898931	-3.8068647	-3.3768606	Sicilian_SR48R
2.3771777	4.341534	-3.997008	-3.4975824	Sicilian_SR60
2.4253993	4.77061	-3.8219514	-3.3819118	Sicilian_SR64
2.582326	4.8712387	-3.766003	-3.3543372	Sicilian_TP04
2.4856987	4.217748	-4.0021796	-3.4671543	Sicilian_TP05
2.4576137	3.9032435	-4.0746837	-3.5238152	Sicilian_TP06
2.392343	4.8939834	-3.8078222	-3.376614	Sicilian_TP07
2.6285255	4.3069644	-3.8863912	-3.3981926	Sicilian_TP08
2.4904761	4.8650646	-3.830996	-3.3592725	Sicilian_TP25
1.2292725	3.2660685	-4.528883	-3.745246	Jordanian_Jordan214
1.337579	3.5605538	-4.412077	-3.689229	Jordanian_Jordan307
0.93068266	3.1266508	-4.59843	-3.7887912	Jordanian_Jordan384
1.2545619	3.6810613	-4.3942556	-3.6954033	Jordanian_Jordan445
1.0293922	2.6764536	-4.7581105	-3.8814461	Jordanian_Jordan503
1.294782	3.538119	-4.432368	-3.702102	Jordanian_Jordan543
1.091324	3.1991794	-4.5782156	-3.7576694	Jordanian_Jordan603
0.83274305	3.1775296	-4.641158	-3.8372777	Jordanian_Jordan62
1.0444515	3.1953905	-4.5663104	-3.758348	Jordanian_Jordan646
2.5235817	3.3682344	-4.163492	-3.5619495	Kumyk_kumyks40
2.6746728	2.8039408	-4.265209	-3.7459106	Kumyk_kumyks41
2.5684192	2.7232397	-4.2702794	-3.767387	Kumyk_kumyks44
2.8217654	3.022378	-4.1476107	-3.664505	Kumyk_kumyks90
2.7409847	2.9798238	-4.1966434	-3.6604447	Kumyk_kumyks93
2.5807505	2.7462416	-4.2958956	-3.7881453	Kumyk_kumyks94
2.9150975	3.015962	-4.114417	-3.675549	Kumyk_kumyks97
2.708759	3.032478	-4.1648474	-3.6673577	Kumyk_kumyks98
1.6878642	3.5852284	-4.361316	-3.6123226	Lebanese_Lebanon1
1.4502504	3.3174243	-4.471209	-3.6826923	Lebanese_Lebanon2
1.235961	3.0464349	-4.555705	-3.750301	Lebanese_Lebanon3
1.0603539	3.5339851	-4.4931207	-3.742018	Lebanese_Lebanon4
0.77667105	3.1917543	-4.6423616	-3.8361335	Lebanese_Lebanon5
1.4678167	2.9097877	-4.5067086	-3.7228248	Lebanese_Lebanon6
1.4625092	3.4774017	-4.4018154	-3.6720033	Lebanese_Lebanon7
1.6063279	3.200274	-4.4545627	-3.6860542	Lebanese_Lebanon8
1.6553591	3.6104536	-4.34352	-3.6267126	Lebanese_Christian_Lebanese1AQ127
1.7219203	3.6996121	-4.2586246	-3.597591	Lebanese_Christian_Lebanese1AQ170
1.3841486	3.4006343	-4.453146	-3.693296	Lebanese_Muslim_Lebanese2AQ121
1.4912511	3.3930402	-4.435364	-3.6980147	Lebanese_Muslim_Lebanese2AQ127
1.7408149	3.7101212	-4.301793	-3.5957348	Lebanese_Christian_Lebanese4AQ115
1.5175145	3.4380217	-4.406144	-3.6639369	Lebanese_Christian_Lebanese6AQ115
1.4051858	3.1338577	-4.4928045	-3.714777	Lebanese_Christian_Lebanese6AQ170
1.7070056	3.599823	-4.2893515	-3.623797	Lebanese_Muslim_Lebanese6AS15
1.6894423	3.3296964	-4.4028716	-3.7001147	Lebanese_Muslim_Lebanese7AQ150
1.6346183	3.4088728	-4.4437733	-3.6729212	Lebanese_Muslim_Lebanese7AR20
1.6287476	3.56419	-4.3756313	-3.6257842	Lebanese_Muslim_Lebanese7AR23
1.7120975	3.9688885	-4.1923876	-3.553332	Lebanese_Christian_Lebanese8AS15
1.3516915	3.5888023	-4.401836	-3.6752427	Lebanese_Muslim_Lebanese10AQ127
1.6429621	3.5214877	-4.402646	-3.635566	Lebanese_Christian_Lebanese10AR37
1.6913505	3.6963143	-4.2862883	-3.5924144	Lebanese_Muslim_Lebanese11AS14
1.613513	3.7824378	-4.346239	-3.61693	Lebanese_Christian_Lebanese15AR37
1.3937647	3.1121507	-4.556603	-3.746852	Lebanese_Muslim_Lebanese20AR21
1.6698375	3.5183349	-4.375499	-3.6230884	Lebanese_Christian_Lebanese22BA23
1.7316499	3.210815	-4.4134016	-3.7143543	Lebanese_Muslim_Lebanese24AR27
1.3726819	3.3232558	-4.490176	-3.7164059	Lebanese_Muslim_Lebanese30AR21
2.6961524	2.9659026	-4.2301393	-3.6660004	Lezgin_lez31
2.7573802	2.9323664	-4.179364	-3.6624222	Lezgin_lez33
2.7230449	3.0797918	-4.128242	-3.6162324	Lezgin_lez36
2.6624222	2.720891	-4.283261	-3.8086295	Lezgin_lez37
2.5692286	2.8677812	-4.190954	-3.69653	Lezgin_lez38
2.7191525	2.9302015	-4.1885567	-3.6663446	Lezgin_lez40
2.7391315	3.0245214	-4.1843824	-3.6398244	Lezgin_lez49
2.6812577	2.9982574	-4.21002	-3.6507492	Lezgin_lez7
2.800562	2.7715893	-4.2107954	-3.776135	Lezgin_lez9
5.324552	4.516896	-2.8874953	-3.2579792	Lithuanian_lithuania10
5.1988864	4.475378	-2.960634	-3.2737906	Lithuanian_lithuania1
4.956743	4.3850145	-3.0784938	-3.309655	Lithuanian_lithuania2
4.8247743	3.9131434	-3.2807708	-3.5137851	Lithuanian_lithuania3
4.737696	3.850549	-3.287653	-3.5305748	Lithuanian_lithuania8
5.295113	4.5230975	-2.8864274	-3.2399728	Lithuanian_lithuania9
5.3927445	4.537882	-2.853798	-3.2241051	Lithuanian_LithuanianA1
5.204055	4.557996	-2.891875	-3.1920147	Lithuanian_LithuanianD1
5.313072	4.4393578	-2.9382358	-3.26482	Lithuanian_LithuanianE2
5.405469	4.613767	-2.8352575	-3.2275965	Lithuanian_LithuanianF1
1.9838637	3.7536511	-4.1893415	-3.6059318	Maltese_Malta12AM91
2.3934345	4.0796056	-3.9985738	-3.4413285	Maltese_Malta15AM91
1.9288448	3.9864476	-4.2255783	-3.6169834	Maltese_Malta16AM91
2.2744756	4.3312955	-3.9959307	-3.4607222	Maltese_Malta17AM91
2.1708717	4.1111836	-4.049425	-3.4847822	Maltese_Malta2AM91
2.3396816	4.174012	-4.0203304	-3.4751406	Maltese_Malta4AM91
2.312129	4.450133	-3.9706633	-3.458828	Maltese_Malta7AM91
2.3765988	4.338402	-3.9851687	-3.414649	Maltese_Malta8AM91
5.024301	3.9559069	-3.130828	-3.4099212	Mordovian_Mordovians1
4.705723	3.5977893	-3.3846893	-3.6421442	Mordovian_Mordovians17
4.9304047	3.9251428	-3.2321868	-3.4855692	Mordovian_Mordovians22
5.219993	3.931333	-3.115146	-3.449517	Mordovian_Mordovians27
5.1643796	4.0185804	-3.0833755	-3.4159691	Mordovian_Mordovians28
5.1497273	3.821512	-3.1493952	-3.4735496	Mordovian_Mordovians30
5.157329	3.959035	-3.1248848	-3.413704	Mordovian_Mordovians31
5.00326	4.0376716	-3.1828904	-3.4338236	Mordovian_Mordovians32
4.8249674	3.4552352	-3.3588085	-3.6684055	Mordovian_Mordovians4
5.226125	4.000666	-3.0743077	-3.4189672	Mordovian_Mordovians5
4.437019	2.268717	-3.7779126	-4.0681286	Nogai_nogay24
4.7789125	1.9111516	-3.6587415	-4.127122	Nogai_nogay25
4.2918124	2.480851	-3.784053	-3.9557204	Nogai_nogay33
3.3864303	2.4564164	-4.0856485	-3.9807098	Nogai_nogay34
4.5750413	2.191848	-3.7090797	-4.08771	Nogai_nogay35
3.8540459	2.645887	-3.870606	-3.8824239	Nogai_nogay42
4.0603576	2.387424	-3.8340015	-3.96305	Nogai_nogay44
4.3253007	2.6411755	-3.7614632	-3.9231262	Nogai_nogay45
4.2704906	2.2497513	-3.8357322	-4.0531673	Nogai_nogay46
2.6633356	2.9147093	-4.2425594	-3.6777074	North_Ossetian_NorthOssetia11
2.6725035	2.7699528	-4.267402	-3.7651656	North_Ossetian_NorthOssetia12
2.6320295	2.8178792	-4.262431	-3.7541022	North_Ossetian_NorthOssetia14
2.5569382	2.9016185	-4.263483	-3.693941	North_Ossetian_NorthOssetia17
2.7037692	2.9469848	-4.184614	-3.653101	North_Ossetian_NorthOssetia19
2.6250775	2.908006	-4.227454	-3.674053	North_Ossetian_NorthOssetia2
2.761636	2.906006	-4.2220435	-3.6815443	North_Ossetian_NorthOssetia3
2.6155438	2.9073982	-4.2668357	-3.6740851	North_Ossetian_NorthOssetia5
2.6426597	2.9835367	-4.2174144	-3.6631248	North_Ossetian_NorthOssetia8
2.922053	3.0436845	-4.142222	-3.6777182	North_Ossetian_NorthOssetia9
4.3958507	5.181693	-3.0530148	-3.0983949	Norwegian_NOR101
4.0228524	4.097968	-3.5185316	-3.4566116	Norwegian_NOR106
4.490596	5.087777	-3.0899131	-3.1543279	Norwegian_NOR107
4.09012	4.65008	-3.3740268	-3.3425221	Norwegian_NOR108
4.569369	5.3061075	-2.9779758	-3.0345917	Norwegian_NOR109
4.5394397	5.0839596	-3.0199003	-3.0966244	Norwegian_NOR111
4.4673953	5.1531086	-3.0746067	-3.0992794	Norwegian_NOR119
4.496729	5.0199327	-3.083407	-3.1187599	Norwegian_NOR124
4.493477	5.1713157	-3.0738451	-3.0995278	Norwegian_NOR126
4.41527	5.14095	-3.0851889	-3.1155977	Norwegian_NOR146
4.594997	5.0778885	-3.0412169	-3.155046	Norwegian_NOR148
4.3652024	4.543895	-3.2441783	-3.2280054	Orcadian_HGDP00794
4.3795767	4.481264	-3.2950625	-3.2760673	Orcadian_HGDP00796
4.5788875	4.57391	-3.1536436	-3.2436934	Orcadian_HGDP00797
4.2604756	4.521408	-3.3016074	-3.2278929	Orcadian_HGDP00798
4.0439973	3.9609308	-3.557878	-3.4728017	Orcadian_HGDP00799
4.411782	4.5707836	-3.2613306	-3.232826	Orcadian_HGDP00800
4.6035924	4.6842003	-3.1029139	-3.1934018	Orcadian_HGDP00802
4.339321	4.506536	-3.308065	-3.2530177	Orcadian_HGDP00803
4.064867	4.007545	-3.4764252	-3.4271495	Orcadian_HGDP00805
4.504829	4.723646	-3.1425543	-3.207013	Orcadian_HGDP00806
3.9445906	4.0538096	-3.5134525	-3.437298	Orcadian_HGDP00807
4.5384464	4.638982	-3.1261296	-3.1905289	Orcadian_HGDP00808
4.4001307	4.683234	-3.1882174	-3.20181	Orcadian_HGDP00810
4.9259667	3.5202234	-3.2964802	-3.6139011	Russian_HGDP00879
4.7668786	3.5512424	-3.3890064	-3.652108	Russian_HGDP00880
5.1778955	3.8569412	-3.1601853	-3.4496973	Russian_HGDP00882
5.6105814	4.0568485	-2.9904084	-3.441477	Russian_HGDP00883
5.179227	4.083348	-3.0931501	-3.361184	Russian_HGDP00884
4.791186	3.4416232	-3.4028544	-3.6722064	Russian_HGDP00887
5.2476816	4.0552907	-3.0433807	-3.4151647	Russian_HGDP00888
5.3048606	4.1185236	-3.0460272	-3.4005132	Russian_HGDP00889
5.4090176	4.0793524	-3.0083954	-3.3978922	Russian_HGDP00890
5.3008866	3.9673157	-3.1008544	-3.438671	Russian_HGDP00891
5.372525	4.0596313	-3.0412936	-3.3786957	Russian_HGDP00892
5.396981	3.931941	-3.015327	-3.431262	Russian_HGDP00893
5.323171	3.863415	-3.0719109	-3.4630027	Russian_HGDP00894
5.168426	3.789618	-3.1830475	-3.5006266	Russian_HGDP00895
5.380511	3.93534	-3.0423026	-3.4635181	Russian_HGDP00896
4.9880114	3.9050617	-3.1662588	-3.4509954	Russian_HGDP00897
5.1004734	3.783661	-3.2177796	-3.490133	Russian_HGDP00898
5.3183055	4.0430145	-3.0763936	-3.4224975	Russian_HGDP00899
5.006081	4.112978	-3.1340551	-3.4201872	Russian_HGDP00900
5.0717316	3.6424851	-3.2932935	-3.609841	Russian_HGDP00901
5.224665	4.0437336	-3.0838447	-3.4096117	Russian_HGDP00902
5.274037	3.9593096	-3.0796769	-3.4394636	Russian_HGDP00903
3.766182	4.340378	-3.552907	-3.338194	Romanian_A306
3.4923768	4.248079	-3.6420703	-3.2960498	Romanian_A325
3.2067337	3.7212193	-3.8332436	-3.507825	Romanian_A343
3.626774	4.233772	-3.584651	-3.2884815	Romanian_A362
3.3290648	3.6877654	-3.8575501	-3.499031	Romanian_A374
3.5389786	4.167346	-3.627814	-3.3397095	Romanian_G408
3.3262908	4.2379546	-3.7185884	-3.3467016	Romanian_G421
3.4814339	4.198997	-3.6703215	-3.3550155	Romanian_G428
3.3324177	4.166512	-3.7021613	-3.3541222	Romanian_G429
3.510683	4.172744	-3.6620023	-3.3412516	Romanian_G434
6.7525206	3.595594	-2.6796117	-3.5443435	Saami_WGA_SD60_297
2.8341868	5.678655	-3.4652808	-3.1230955	Sardinian_HGDP00666
2.936251	5.602384	-3.499496	-3.1388526	Sardinian_HGDP00667
2.7634861	5.3941364	-3.563879	-3.2076414	Sardinian_HGDP00668
2.7962558	5.367129	-3.5602176	-3.1657715	Sardinian_HGDP00669
2.8751051	5.7775426	-3.4589536	-3.1294923	Sardinian_HGDP00670
2.8835905	5.633874	-3.4873674	-3.1284924	Sardinian_HGDP00671
2.6332457	5.1531315	-3.6880405	-3.3137264	Sardinian_HGDP00672
2.540813	5.2094226	-3.6859193	-3.3167882	Sardinian_HGDP00673
2.9001875	5.2117133	-3.5846543	-3.1789465	Sardinian_HGDP00674
2.8548877	5.872713	-3.4578738	-3.1399872	Sardinian_HGDP01062
2.846882	5.777932	-3.469839	-3.1693835	Sardinian_HGDP01063
2.7802234	5.8480444	-3.4691226	-3.1694717	Sardinian_HGDP01064
2.6078644	5.3317037	-3.6987298	-3.325674	Sardinian_HGDP01065
2.8761973	5.821782	-3.459898	-3.1345038	Sardinian_HGDP01066
2.773151	5.7847357	-3.5028627	-3.1991525	Sardinian_HGDP01067
2.5897167	5.185184	-3.6940498	-3.2786639	Sardinian_HGDP01068
2.9262726	5.8765926	-3.398962	-3.0808473	Sardinian_HGDP01069
2.8033643	5.713194	-3.5163584	-3.1564143	Sardinian_HGDP01070
2.7878222	5.627714	-3.5110502	-3.1762748	Sardinian_HGDP01071
2.7543306	5.61615	-3.5285473	-3.1933362	Sardinian_HGDP01072
2.8066735	5.8142843	-3.4537735	-3.14654	Sardinian_HGDP01073
2.8513544	5.7882576	-3.4862022	-3.1489198	Sardinian_HGDP01074
2.8151646	5.8288994	-3.4945483	-3.1376033	Sardinian_HGDP01075
2.8359048	5.7553854	-3.4536715	-3.1463628	Sardinian_HGDP01076
2.8879259	5.298525	-3.543726	-3.1672196	Sardinian_HGDP01077
2.8268168	5.5105457	-3.5393364	-3.1783442	Sardinian_HGDP01078
2.672919	4.46504	-3.863552	-3.3976839	Sardinian_HGDP01079
3.9588792	3.897834	-3.5727181	-3.5127292	Scottish_HG00103
4.455422	4.4298234	-3.2591114	-3.262369	Scottish_HG00104
4.511135	4.6584516	-3.11492	-3.1675816	Scottish_HG00105
4.464913	4.4497366	-3.239009	-3.2195954	Scottish_HG00106
3.05164	4.1128416	-3.827012	-3.442551	Spanish_HG01619
3.2169306	4.8677473	-3.567246	-3.247037	Spanish_HG01620
3.1737604	4.887001	-3.6097932	-3.2540216	Spanish_HG01623
3.2032375	4.854142	-3.610821	-3.2642684	Spanish_HG01624
3.0968585	4.255148	-3.7762024	-3.4037864	Spanish_HG01673
3.4157436	4.970707	-3.5053558	-3.192227	Spanish_HG01675
3.4722605	5.174125	-3.421001	-3.1620507	Spanish_HG01676
3.4499185	5.016118	-3.493875	-3.1784925	Spanish_HG01678
3.457068	4.8940907	-3.4946532	-3.1823106	Spanish_HG01682
3.4056988	4.913316	-3.5251606	-3.2171624	Spanish_HG01684
3.419408	4.7559223	-3.5370173	-3.2608452	Spanish_HG01613
3.3583236	4.7053475	-3.597931	-3.2555451	Spanish_HG01615
3.2537582	4.6369233	-3.599051	-3.2530665	Spanish_HG01625
2.91089	4.6389914	-3.7450347	-3.3076296	Spanish_HG01626
2.834663	4.72557	-3.7167792	-3.3157086	Canary_Islander_HG01694
2.7723093	4.7659254	-3.7360883	-3.3504272	Canary_Islander_HG01695
3.2674935	4.252716	-3.7507613	-3.3999813	Spanish_HG01512
3.5946577	5.0160694	-3.387829	-3.1517582	Spanish_HG01513
3.301219	4.985855	-3.5739949	-3.1703315	Spanish_HG01679
3.4474437	4.7381926	-3.5329344	-3.2490447	Spanish_HG01680
3.2238653	4.925946	-3.562797	-3.21423	Spanish_HG01770
3.3380308	4.8995066	-3.5276957	-3.2270913	Spanish_HG01503
2.9722114	4.4203463	-3.7584279	-3.4015293	Spanish_HG01504
3.4492242	4.8368044	-3.5257974	-3.2333364	Spanish_HG01746
3.3815494	4.754032	-3.5771337	-3.2444057	Spanish_HG01747
3.359717	4.968004	-3.5233665	-3.2257802	Spanish_HG02238
3.1434236	4.7636104	-3.6385443	-3.28597	Spanish_HG01500
3.2360337	4.781865	-3.6114075	-3.2889755	Spanish_HG01501
3.3093421	4.8367653	-3.5456572	-3.2446353	Spanish_HG01506
3.3251145	4.8504987	-3.5631495	-3.2267776	Spanish_HG01507
3.2429237	4.892099	-3.5477297	-3.2311099	Spanish_HG01524
3.333487	4.1185627	-3.7516308	-3.472396	Spanish_HG01536
3.38965	4.7665215	-3.5337825	-3.21587	Spanish_HG01537
3.3109858	5.001585	-3.5488331	-3.2071447	Spanish_HG01761
3.4449275	4.8415375	-3.5047345	-3.2075994	Spanish_HG01762
3.4709547	4.7176456	-3.5578136	-3.2371495	Spanish_HG02220
3.1346002	4.7141423	-3.6504762	-3.2642543	Spanish_HG01509
3.2679062	4.795805	-3.582499	-3.2441292	Spanish_HG01510
2.86184	4.2183714	-3.8401372	-3.460128	Spanish_HG01527
3.0993857	4.25807	-3.7810624	-3.407513	Spanish_HG01528
2.9143996	4.1232915	-3.8643029	-3.4727445	Spanish_HG01530
3.1482532	4.771286	-3.6375146	-3.287122	Spanish_HG01685
3.5042212	4.7544727	-3.494587	-3.2455559	Spanish_HG01686
3.1201427	4.603674	-3.6593754	-3.3089118	Spanish_HG01704
2.9484944	4.1626616	-3.8442464	-3.451251	Spanish_HG01705
3.2889247	4.862432	-3.5457697	-3.2539377	Spanish_HG01707
2.8996701	4.2384806	-3.8690624	-3.448516	Spanish_HG01617
3.308579	4.7256503	-3.5788305	-3.257732	Spanish_HG01618
3.22592	4.5898685	-3.6309562	-3.2935681	Spanish_HG01697
3.0390046	4.681316	-3.6973171	-3.3157985	Spanish_HG01699
3.3819175	4.4105196	-3.6535335	-3.3929732	Spanish_North_HG01515
3.7116666	5.303049	-3.318407	-3.0943842	Spanish_North_HG01516
3.7345238	5.283513	-3.2970507	-3.0646884	Spanish_North_HG01518
3.6633294	4.951846	-3.4353004	-3.1589384	Spanish_North_HG01700
3.8140411	5.4447656	-3.2360482	-3.035767	Spanish_North_HG01702
3.3419025	4.8945065	-3.5520496	-3.2077029	Spanish_HG01605
3.5335522	4.9482408	-3.467797	-3.1905127	Spanish_HG01606
3.2877018	4.6740294	-3.5808418	-3.2628036	Spanish_HG01607
3.085541	4.1807384	-3.795909	-3.4498239	Spanish_HG01608
3.3839474	5.0069304	-3.4666488	-3.1689472	Spanish_HG01773
1.8875616	3.3744686	-4.349897	-3.6276274	Syrian_syria361
1.5199958	3.213583	-4.480715	-3.7349353	Syrian_syria4
0.76642156	2.789441	-4.7559133	-3.8583603	Syrian_syria461
0.93170595	3.0126238	-4.649765	-3.7957249	Syrian_syria464
1.309018	3.2590017	-4.4989963	-3.725915	Syrian_syria485
1.0187151	3.3724885	-4.5154915	-3.7588189	Syrian_syria520
0.86109686	2.9072294	-4.69409	-3.822916	Syrian_syria6
0.9692122	2.8897393	-4.6689053	-3.7935371	Syrian_syria7
1.7512721	3.122007	-4.389802	-3.6321144	Assyrian_Assyrian151
1.6692029	2.7964506	-4.5369306	-3.7561977	Assyrian_Assyrian152
1.7406265	3.227747	-4.41016	-3.672858	Assyrian_Assyrian153
1.7886955	3.323954	-4.3443656	-3.623288	Assyrian_Assyrian155
1.6123605	3.1993313	-4.4462166	-3.6704745	Assyrian_Assyrian159
1.8791097	3.0905147	-4.406019	-3.6551166	Assyrian_Assyrian160
1.7553804	3.16645	-4.4233947	-3.6725903	Assyrian_Assyrian161
1.6497315	3.233594	-4.4294987	-3.654005	Assyrian_Assyrian162
1.7362742	3.027775	-4.48658	-3.7520616	Assyrian_Assyrian163
1.7350621	3.2087398	-4.4154944	-3.6721458	Assyrian_Assyrian164
1.8048141	3.3555186	-4.375591	-3.6193087	Assyrian_Assyrian165
3.3988054	2.428719	-4.0761046	-3.914918	Tajik_tdj126_shugnan
3.340048	2.1957908	-4.1301165	-4.0318136	Tajik_tdj252_ishkashim
3.1941404	2.3186219	-4.124646	-3.8969402	Tajik_tdj255_ishkashim
3.343157	2.1590908	-4.1134	-4.046477	Tajik_tdj269_ishkashim
3.5060458	2.5170796	-4.0501385	-3.903347	Tajik_tdj305_shugnan
3.5885909	2.461269	-3.95344	-3.9264703	Tajik_tdj508_rushan
3.4127026	2.4916384	-4.015462	-3.9013953	Tajik_tdj868_rushan
3.2019882	2.5864048	-4.121258	-3.8314967	Tajik_tdj979_shugnan
1.7692215	3.5800028	-4.3668213	-3.6055033	Turkish_Adana23108
2.330715	2.5857239	-4.425687	-3.8235	Turkish_Adana23112
1.9116402	2.834205	-4.4521265	-3.7035632	Turkish_Adana23113
1.9626504	3.005857	-4.4131284	-3.7018878	Turkish_Adana23114
2.1590877	3.0096953	-4.3503885	-3.671102	Turkish_Adana23117
1.9187549	3.1409402	-4.351689	-3.6783676	Turkish_Adana23133
1.7502995	3.6130662	-4.3469443	-3.6374424	Turkish_Adana23136
2.182211	2.7338123	-4.3832235	-3.7493105	Turkish_Adana23144
1.9562858	3.2925606	-4.320344	-3.651992	Turkish_Adana23147
2.5723531	3.3620663	-4.1648045	-3.6088867	Turkish_Adana23150
2.378803	3.002313	-4.341693	-3.7271872	Turkish_Aydin18112
2.566709	3.0930064	-4.2521095	-3.6489186	Turkish_Aydin18419
2.510846	2.8298852	-4.34214	-3.7615142	Turkish_Aydin18483
2.6334164	2.8770218	-4.3028774	-3.7484357	Turkish_Aydin18596
2.7076585	3.1844988	-4.1635504	-3.642949	Turkish_Aydin18636
2.5148015	3.106893	-4.2561603	-3.6746817	Turkish_Aydin18784
2.6896257	3.272974	-4.1287374	-3.6147587	Turkish_Aydin18873
2.5847924	2.9299362	-4.293432	-3.6966786	Turkish_Balikesir16653
2.7009685	3.1854436	-4.1608562	-3.6392121	Turkish_Balikesir16675
2.5859485	2.809331	-4.27489	-3.7581315	Turkish_Balikesir16790
2.806792	3.0356462	-4.175261	-3.6709723	Turkish_Balikesir16837
2.6657252	3.0203142	-4.2650576	-3.7323453	Turkish_Balikesir16887
2.6773887	3.0391202	-4.2371435	-3.7192597	Turkish_Balikesir17006
2.6596255	3.4064736	-4.091502	-3.615717	Turkish_Istanbul15781
2.3725266	2.9770834	-4.309686	-3.687527	Turkish_Istanbul17778
2.5454593	3.1722963	-4.2484684	-3.6276374	Turkish_Istanbul19185
2.2738075	2.6208358	-4.4310174	-3.8085213	Turkish_Istanbul19708
2.324889	3.094253	-4.31299	-3.6416192	Turkish_Istanbul19810
2.1048093	2.8419514	-4.398287	-3.7268138	Turkish_Istanbul20010
1.9530321	2.8889909	-4.447271	-3.7251835	Turkish_Istanbul20040
2.7561922	3.2879074	-4.1653953	-3.605093	Turkish_Istanbul25081
3.2455628	3.6717029	-3.8923495	-3.505683	Turkish_Istanbul25095
3.0436616	3.6927223	-3.925609	-3.5231616	Turkish_Istanbul25098
3.3972328	2.2325854	-4.158252	-4.015883	Turkmen_UZB101_turkmen
4.1241717	1.9205055	-3.9171057	-4.208323	Turkmen_UZB102_turkmen
5.062956	1.466134	-3.7237158	-4.2192755	Turkmen_UZB105_turkmen
3.3477714	2.1196737	-4.1933556	-4.0452237	Turkmen_UZB111_turkmen
4.0443454	1.8902943	-3.9814634	-4.184769	Turkmen_UZB150_turkmen
4.38096	1.6784022	-3.9078484	-4.218753	Turkmen_UZB178_turkmen
4.5685897	1.7713886	-3.7879372	-4.208575	Turkmen_UZB180_turkmen
2.3040514	4.7389007	-3.8867397	-3.4000247	Jew_Turkish_SephardiJewTurkey4950
2.0762892	4.9466543	-3.8518658	-3.4106672	Jew_Turkish_SephardiJewTurkey4953
2.234808	4.850935	-3.9274807	-3.4117718	Jew_Turkish_SephardiJewTurkey4955
2.2041273	4.798347	-3.848105	-3.3986173	Jew_Turkish_SephardiJewTurkey5033
2.1796236	4.3102527	-4.021991	-3.4892523	Jew_Turkish_SephardiJewTurkey5075
2.15454	4.676576	-3.9392343	-3.4391825	Jew_Turkish_SephardiJewTurkey5832
2.1567996	4.4079714	-3.988967	-3.4854097	Jew_Turkish_SephardiJewTurkey5877
2.1621933	4.9776883	-3.8376675	-3.4162402	Jew_Turkish_SephardiJewTurkey6077
2.0575025	3.2602181	-4.3517733	-3.6178353	Turkish_Kayseri23271
2.10359	2.9448557	-4.368022	-3.679944	Turkish_Kayseri23549
2.0173357	2.8131454	-4.4835825	-3.763957	Turkish_Kayseri23892
2.04844	2.726468	-4.427827	-3.7692244	Turkish_Kayseri23967
2.1379805	3.1441379	-4.3025284	-3.6346087	Turkish_Kayseri24032
2.0414877	3.1660998	-4.3339744	-3.6345096	Turkish_Kayseri24075
2.1844907	3.1415958	-4.3262	-3.6405585	Turkish_Kayseri24266
2.2175837	3.0356512	-4.37374	-3.744917	Turkish_Kayseri24276
2.1957593	3.1674995	-4.312325	-3.654446	Turkish_Kayseri24392
2.2267666	3.235519	-4.275932	-3.6387215	Turkish_Kayseri24402
2.0058048	3.2830598	-4.340499	-3.6197343	Turkish_Trabzon21173
1.9777664	3.0948176	-4.358102	-3.6945822	Turkish_Trabzon21174
1.9759766	3.2805874	-4.3255925	-3.621135	Turkish_Trabzon21177
2.030642	3.4040856	-4.299328	-3.6060495	Turkish_Trabzon21515
2.0382261	3.3914042	-4.319253	-3.5992422	Turkish_Trabzon21534
2.019246	3.3883786	-4.292309	-3.5856287	Turkish_Trabzon21544
2.0448241	3.4425597	-4.2863245	-3.5710402	Turkish_Trabzon21557
2.0842528	3.3581154	-4.297734	-3.5922513	Turkish_Trabzon21575
2.0662832	3.2912335	-4.3403654	-3.6279578	Turkish_Trabzon21645
2.4959683	3.1293225	-4.2307096	-3.6431549	Turkish_Turkish4BA57
2.8722878	3.2666466	-4.112034	-3.6341684	Turkish_Turkish7BA57
2.807941	3.0851412	-4.1843038	-3.7387424	Turkish_Turkish8BA62
2.384212	3.009451	-4.278686	-3.6442976	Turkish_Turkish9BA57
4.376701	4.2300816	-3.3222873	-3.378675	Ukrainian_UkrBel614
